session_id,trial_idx,initial_error_deg,ballistic_error_deg,min_error_deg,final_error_deg,onset_latency_s,time_to_peak_s,t_first_hit,movement_time_s,settle_time_s,peak_speed_deg_s,mean_speed_deg_s,path_length_deg,tortuosity,n_submovements,target_ele_deg,ele_mean_abs_error_deg,ele_initial_error_deg,ele_min_error_deg,ele_final_error_deg,ele_final_bias_deg,ele_efficiency,ele_initial_dir_correct,reached_target,success,session_order
17.06_11.06,140,36.48973796237101,36.5153308182416,0.5,29.069257446925352,0.5019729137420654,6.432910680770874,2.027024984359741,1.5250520706176758,2.027024984359741,89.64484587258205,18.116805156973324,121.24290316867696,10.996717217863427,5,-20.828125,8.004954809346065,20.03125,0.0,9.421875,9.421875,0.3165432098765432,True,True,True,1
17.06_11.06,141,24.651458313305852,22.538174267593334,0.9144296805249708,27.8567108232581,0.0,8.578567743301392,7.521377801895142,7.521377801895142,7.521377801895142,72.40446877892735,16.249373632528048,144.66099665041563,16.37148043308562,5,20.828125,7.915447344277591,21.8046875,0.09375,19.390625,-19.390625,0.2725311366088065,True,True,True,1
17.06_11.06,142,35.03686674418819,31.58099029089978,2.31592862381918,36.545255014331204,0.04249095916748047,3.3538410663604736,1.374406099319458,1.3319151401519775,1.374406099319458,100.43880558357169,22.795764328267555,213.4467826062645,39.28248642829172,5,-16.671875,12.21261962102616,16.5625,0.015625,12.40625,12.40625,0.10947999586477825,True,True,True,1
17.06_11.06,143,39.78554648955643,39.98925102766875,0.8220591523728691,28.808432467768878,0.805366039276123,8.07896900177002,2.8273682594299316,2.0220022201538086,2.8273682594299316,76.3497806036289,21.298475628852714,180.31315273172976,14.422525680944055,5,25.0,11.075820924048987,25.6953125,0.0,22.1875,-22.1875,0.2730140283888105,True,True,True,1
17.06_11.06,144,27.537798064943846,24.22761934368501,1.625675941147251,31.857075996011076,0.0,6.033099174499512,4.92975378036499,4.92975378036499,4.92975378036499,119.47946569239916,28.866509257514565,181.82619754600614,11.381865849662317,4,-20.828125,18.26709641702451,21.953125,0.046875,12.328125,12.328125,0.18758362322718758,False,True,True,1
17.06_11.06,145,36.45793005729343,30.458800458826754,0.8950002182262303,1.1267347735824966,0.0,5.10498833656311,1.5510013103485107,1.5510013103485107,9.51229214668274,120.87204754154763,25.653992684364926,256.82047741847816,6.845121983123329,4,20.828125,13.6446232635342,21.59375,0.078125,0.9375,0.9375,0.12828395751816657,True,True,True,1
17.06_11.06,146,23.12492741753812,21.09405671073312,2.276107216828768,15.287351798136916,0.020552635192871094,5.067477703094482,4.709414482116699,4.688861846923828,4.709414482116699,103.53502699714706,22.61426080116994,228.045343655727,9.766704440556044,8,-16.671875,17.76907652649746,17.2734375,0.0625,13.25,13.25,0.13062555588496888,False,True,True,1
17.06_11.06,147,13.75184646692945,12.41418049818055,7.131849777582251,7.404139994793454,0.0,6.454488039016724,,,,92.29918071479904,28.538349225336898,286.60332325960457,13.689660580089052,7,12.5,15.681978811002034,12.3125,0.046875,5.34375,5.34375,0.07247045790251108,True,False,False,1
17.06_11.06,148,36.36003722672608,34.026666393858015,11.208299450072701,11.208299450072701,0.08368968963623047,0.3968353271484375,,,,50.93786077436939,23.79650164714371,52.96261985194986,1.460791885956067,1,-25.0,21.40744583852377,25.2890625,9.21875,9.21875,9.21875,0.9846816658688368,True,False,False,1
17.06_11.06,149,23.86485386504598,21.902272340819028,5.633673867912483,133.99194038407916,0.020943880081176758,7.600489854812622,,,,137.13257159315603,35.81545540295155,358.7506303085372,3.1352191419412896,6,16.671875,18.906698616017604,16.875,0.25,30.390625,-30.390625,0.12488262910798122,True,False,False,1
17.06_11.06,150,36.36334062629431,36.7032998163275,1.0387981336621663,30.017241800302898,0.5834434032440186,7.215230464935303,6.007456541061401,5.424013137817383,6.007456541061401,97.98006636093946,17.135311036007728,126.94483802603585,18.01401020614713,5,-25.0,10.449418728562463,25.1640625,0.03125,18.67578125,18.67578125,0.3334369817578773,True,True,True,1
17.06_11.06,151,30.772415612892463,27.154510336970265,1.4711582649820514,33.940395618081915,0.0,2.9722189903259277,1.8769845962524414,1.8769845962524414,1.8769845962524414,82.8354492104518,25.74904552358561,93.65361780529769,28.885678309299635,3,25.0,13.494578340974144,24.400390625,0.03125,26.46484375,-26.46484375,0.42356655463896525,True,True,True,1
17.06_11.06,152,30.97988195732979,29.976956736477838,1.020421366703481,24.12006893065869,0.44700050354003906,5.166983366012573,8.521899223327637,8.074898719787598,8.521899223327637,77.04450589170766,19.464511775430022,188.322498020948,26.749180355412673,12,-25.0,18.468455108201244,24.849609375,0.015625,18.48046875,18.48046875,0.2111004117412671,False,True,True,1
17.06_11.06,153,34.453496191399665,34.40370450144652,2.2519522780245587,26.345330060859457,0.020947933197021484,5.802283763885498,4.710958242416382,4.69001030921936,4.710958242416382,86.44163028653537,18.273592143470566,108.84059064300848,13.298593333937148,6,33.34375,15.924218515960417,33.451171875,0.0625,25.328125,-25.328125,0.4851985354639117,True,True,True,1
17.06_11.06,154,24.06197628095344,21.76731805727325,1.761402583880244,21.645279564870634,0.02075362205505371,3.7793047428131104,6.64502477645874,6.6242711544036865,6.64502477645874,90.47899610663241,23.703557476412083,213.68832878186765,51.547082391334634,3,-16.671875,17.28747750158434,17.513671875,0.171875,13.3984375,13.3984375,0.1281592355768537,False,True,True,1
17.06_11.06,155,36.52481447939067,35.58270858704583,2.6108248217756778,30.253857831626846,0.0,4.529945135116577,3.4897754192352295,3.4897754192352295,3.4897754192352295,85.39127699806654,23.185288990809187,113.05007858069973,17.956233736950182,4,33.34375,16.797842148005323,33.4140625,0.0,27.87890625,-27.87890625,0.5153322489306584,True,True,True,1
17.06_11.06,156,31.215230657485137,29.548747503132958,0.09375,28.567477537536735,0.23026585578918457,7.526546001434326,3.5342538356781006,3.303987979888916,3.5342538356781006,89.79073766401163,16.196966906646203,126.79291410108766,47.78776777124202,4,8.328125,7.18197410677965,8.625,0.0,7.736328125,-7.736328125,0.1298861731227389,False,True,True,1
17.06_11.06,157,35.59062517363588,34.492633420107346,0.6067652449671125,30.842356858101812,0.04096221923828125,0.42870354652404785,7.550274610519409,7.509312391281128,7.550274610519409,88.6608736990063,24.058902902455518,214.57695769327768,39.02353793011136,5,-33.34375,23.44849317353501,33.416015625,0.0,27.96875,27.96875,0.20927672378995266,True,True,True,1
17.06_11.06,158,41.29065527320468,38.869618328508274,0.5661772166247949,42.41380725108542,0.020491838455200195,4.201866626739502,3.055830955505371,3.035339117050171,3.055830955505371,119.69149603828454,23.37872319365634,104.85128901421342,25.21240530598869,3,29.171875,14.637826091649682,28.890625,0.0,26.64453125,-26.64453125,0.5034032126327252,True,True,True,1
17.06_11.06,159,29.005388482748447,29.99134046824642,2.437149413890129,21.070015582353637,0.0,0.476593017578125,3.8501484394073486,3.8501484394073486,3.8501484394073486,161.33812028083264,18.932675074319416,185.18431338796682,18.363068613906602,6,-29.171875,11.575081386364145,28.9921875,0.015625,20.234375,20.234375,0.2672767889313252,False,True,True,1
17.06_11.06,160,36.67940799821957,35.83953380315569,0.0625,28.760432730484542,0.22887444496154785,4.413716077804565,4.783772706985474,4.554898262023926,4.783772706985474,79.28654417921145,23.687823268162376,207.0921504795719,22.16566050444072,5,12.5,15.22623780805858,12.455078125,0.0625,13.76953125,-13.76953125,0.09148319563994982,True,True,True,1
17.06_11.06,161,38.5940612039104,33.44515464369428,2.293045276619064,21.77759704168842,0.0,0.1050424575805664,4.735008239746094,4.735008239746094,4.735008239746094,56.5380257063232,14.18701763796484,110.01577534489317,6.398718285058631,4,-25.0,6.687820201772402,24.884765625,0.09375,11.8828125,11.8828125,0.3997669364744417,True,True,True,1
17.06_11.06,162,34.578101667076545,30.54863825633487,4.388483686024138,4.753699217451604,0.0,0.703345537185669,,,,83.60209094174895,23.744265463079387,52.882780880140395,1.3974802729318772,2,25.0,16.81676063480365,25.365234375,0.1875,0.1875,-0.1875,0.9041874167075823,True,False,False,1
17.06_11.06,163,42.79817639503439,42.301315700188816,1.2500976524356007,34.50887372434308,0.3333854675292969,3.6045870780944824,7.483448028564453,7.150062561035156,7.483448028564453,96.81962532215391,21.751599407911932,221.4255775167048,23.95905485864488,7,-25.0,17.29917376224368,24.982421875,0.015625,17.0546875,17.0546875,0.19242522316388433,False,True,True,1
17.06_11.06,164,25.105011689670185,21.97877171841047,1.2346778208460143,23.505032913519287,0.04130291938781738,9.92515230178833,8.813564538955688,8.772261619567871,8.813564538955688,72.53532820718056,22.39058833294259,229.05914917109808,136.4420646368317,7,4.171875,11.379403840743247,4.20703125,0.1171875,3.453125,-3.453125,0.028234723046221887,True,True,True,1
17.06_11.06,165,38.17002701160494,34.085467513466384,2.013201061897445,8.139410298049853,0.0,3.2766735553741455,6.3053810596466064,6.3053810596466064,6.3053810596466064,88.83420613636453,21.705301477896384,211.8381391553103,5.465955740960411,6,-25.0,16.972525448759946,24.818359375,0.0,6.0,-6.0,0.17000923163373158,False,True,True,1
17.06_11.06,166,36.35329862212271,32.62645037120132,0.7514634160256906,41.22543139674413,0.04195237159729004,5.509779691696167,1.8769161701202393,1.8349637985229492,1.8769161701202393,108.20386864379405,21.364462606923922,123.05574255364289,10.896149331036044,5,20.828125,9.13193014894314,20.892578125,0.046875,14.0703125,-14.0703125,0.3728819480837089,True,True,True,1
17.06_11.06,167,31.017298701790644,28.23946062486068,3.2419145216407235,25.96249266520118,0.0,8.773859977722168,2.209113121032715,2.209113121032715,2.209113121032715,58.14323435054927,17.33986586195278,156.2049357415617,19.435117913537162,4,-25.0,9.274549413436354,25.080078125,0.078125,17.140625,17.140625,0.2675514682829972,True,True,True,1
17.06_11.06,168,27.79339231274225,27.51672520514796,1.881499152936296,24.009194202430034,0.04208016395568848,9.769150733947754,7.648405075073242,7.606324911117554,7.648405075073242,75.00801019278596,13.762919531295202,137.00865641706133,32.23733092166149,8,25.0,9.292729687268091,25.1875,0.046875,20.9375,-20.9375,0.34468723221936587,True,True,True,1
17.06_11.06,169,46.4039838346748,42.38384990494844,3.5112820397256614,31.392678193181048,0.0,9.208767175674438,7.863698959350586,7.863698959350586,7.863698959350586,106.67749066047966,16.86197463002327,154.54755719232034,8.377393187700497,6,-33.34375,10.948315658768504,33.841796875,0.03125,16.015625,16.015625,0.37704739501655343,True,True,True,1
17.06_11.06,170,21.165719599324436,18.863465681693118,1.7151240161064156,20.63802264064135,0.04098916053771973,2.7512993812561035,6.040762901306152,5.999773740768433,6.040762901306152,93.00885982684439,24.043821630535074,179.19156892754185,335.12552620121767,4,16.671875,11.87880084804275,16.89453125,0.140625,16.421875,-16.421875,0.13785234467907306,True,True,True,1
17.06_11.06,171,42.17138870597724,42.615055837213085,0.32211762700137975,24.69992888282082,0.33309268951416016,4.549834251403809,2.025438070297241,1.692345380783081,2.025438070297241,138.208005817284,24.896217171332154,202.71468107178796,11.48843833011232,6,-29.171875,11.66630624770921,28.859375,0.015625,15.4765625,15.4765625,0.2517601732044529,True,True,True,1
17.06_11.06,172,31.855328642012548,27.926120838699674,1.8500950144519606,48.654724606789216,0.0,0.1459507942199707,2.173947811126709,2.173947811126709,2.173947811126709,78.73376751936655,24.61367000450057,132.2770445291734,4.170077519290119,4,25.0,14.748448660432818,26.109375,0.0625,48.46875,-48.46875,0.30364298724954464,True,True,True,1
17.06_11.06,173,35.080947130351255,32.4724802732661,1.6441183047457382,21.279764311209487,0.0425114631652832,5.2772440910339355,3.2784042358398438,3.2358927726745605,3.2784042358398438,120.62439309656537,28.322516358191095,191.71752073582394,5.284330767634398,3,-25.0,18.878108673308162,25.46875,0.203125,17.984375,17.984375,0.17757522512629037,True,True,True,1
17.06_11.06,174,38.54077921627501,38.099139739009054,1.0043849174992623,31.87862360683733,0.22927355766296387,7.048252582550049,3.3814516067504883,3.1521780490875244,3.3814516067504883,117.898994328747,21.598478236020302,152.84486065097568,17.250103332349312,5,16.671875,7.5978388726606925,17.1796875,0.0625,9.2734375,-9.2734375,0.21205962059620595,True,True,True,1
17.06_11.06,175,33.09934170808823,31.99516027330238,1.5,15.880543139031014,0.020940065383911133,2.666997194290161,7.009658575057983,6.988718509674072,7.009658575057983,81.37740965951646,21.85024682089077,184.43025706028982,10.708577151700787,4,33.34375,17.852495222190644,32.50390625,0.0,15.640625,-15.640625,0.27634419315200426,False,True,True,1
17.06_11.06,176,41.31436314616082,39.26171666104425,2.327023648891433,33.504824390620065,0.04139232635498047,4.092756986618042,2.961625576019287,2.9202332496643066,2.961625576019287,92.50582966421457,23.510672522023942,100.38773146186998,12.794248042347139,3,-29.171875,14.99841850978802,29.42578125,0.09375,23.37890625,23.37890625,0.49411067973942224,True,True,True,1
17.06_11.06,177,44.067991263545316,42.335565002570995,1.03125,37.56320702622084,0.08339810371398926,4.132824182510376,3.0463640689849854,2.962965965270996,3.0463640689849854,125.93145247584822,31.909512411403902,141.57351972489505,20.21421291425173,4,29.171875,11.618283394959844,28.3359375,0.03125,22.26953125,-22.26953125,0.403294929593143,True,True,True,1
17.06_11.06,178,26.08308896406303,19.27772685156309,0.140625,30.531412176913822,0.0,4.431523561477661,0.687638521194458,0.687638521194458,0.687638521194458,109.94027884610996,30.78057068342601,143.2937093161786,23.31610361631291,3,-8.328125,9.288381725325447,9.60546875,0.0234375,6.86328125,6.86328125,0.13372219799389445,True,True,True,1
17.06_11.06,179,43.48702844603671,37.44715107368191,3.13264689400194,3.502231431530475,0.0,0.041052818298339844,6.575446128845215,6.575446128845215,9.861682415008545,79.18784096317427,19.08992682722673,191.13938554983878,4.778387575088559,2,33.34375,10.025068960817137,33.2734375,0.15625,2.875,-2.875,0.28647698857876597,True,True,True,1
17.06_11.06,180,26.030501520906807,23.004348426749814,1.0250929627479601,19.637793094771535,0.08408761024475098,0.3339381217956543,0.48014283180236816,0.3960552215576172,0.48014283180236816,79.65992418542,14.54280373521182,120.45055515262763,18.28813871613103,5,0.0,7.2872195731918525,1.259765625,0.0078125,2.322265625,-2.322265625,0.019002727380528876,True,True,True,1
17.06_11.06,181,33.96651560182331,33.707823219416085,0.25194555463432966,29.312975784051783,0.021199703216552734,8.320202112197876,7.200484275817871,7.179284572601318,7.200484275817871,87.30867838540959,15.715205437799604,135.19155143850946,23.816003355487094,3,33.34375,25.57301339381908,33.2890625,0.03125,27.9765625,-27.9765625,0.32382473756275676,False,True,True,1
17.06_11.06,182,17.42054465650114,11.39306296381749,1.3245586307922537,19.52850136909272,0.0,8.303643465042114,0.35614657402038574,0.35614657402038574,0.35614657402038574,79.55830969823568,14.49207107384178,124.17429668523489,47.07321881803435,7,0.0,2.948827861647659,2.431640625,0.04296875,1.0546875,1.0546875,0.06211590228046117,False,True,True,1
17.06_11.06,183,30.691314770927686,29.147014893001504,1.5811388300841898,28.15725824750346,0.020913362503051758,5.664428234100342,4.640241384506226,4.619328022003174,4.640241384506226,93.78284789289563,16.22990601580783,95.87003507380943,16.780389182805614,5,29.171875,11.82725149370549,28.65234375,0.015625,24.13671875,-24.13671875,0.47585356354667013,True,True,True,1
17.06_11.06,184,38.53905537325091,36.85194943782709,3.088576798563539,31.815726905347063,0.10495924949645996,4.974032878875732,3.8092947006225586,3.7043354511260986,3.8092947006225586,84.20066999928993,21.69046935812038,112.9811976626167,12.695204499332235,3,-25.0,17.494784006422297,25.09375,0.078125,16.421875,16.421875,0.338156088288098,False,True,True,1
17.06_11.06,185,36.127100266382115,40.61360717654399,1.0387981336621663,29.587104349266998,0.0,5.338845252990723,4.299873352050781,4.299873352050781,4.299873352050781,76.1718922832316,19.660671994439305,111.74108722719723,10.517888714327118,5,33.34375,23.20904919258135,36.10546875,0.28125,28.33984375,-28.33984375,0.35852228303362,False,True,True,1
17.06_11.06,186,23.58863542711779,19.092484202781137,0.0078125,27.033706535776776,0.020974159240722656,2.575995922088623,0.5627031326293945,0.5417289733886719,0.5627031326293945,86.73590510672302,21.528931331333617,67.77919294730216,18.092590436060078,3,4.171875,1.9236176115652053,2.04296875,0.0078125,3.90625,-3.90625,0.1391559829059829,True,True,True,1
17.06_11.06,187,46.318087715640736,45.63748508140719,2.6400239700616357,25.06234900983196,0.33384037017822266,9.94212031364441,8.974830865859985,8.640990495681763,8.974830865859985,73.18338120910258,15.06902141958843,156.0329356605945,6.178891013168098,4,33.34375,16.19454828958099,33.24609375,2.4375,23.390625,-23.390625,0.29395102679736124,False,True,True,1
17.06_11.06,188,22.927919970205675,21.775939293977878,2.189340743380299,15.759615430448326,0.06313657760620117,0.7823429107666016,4.596429109573364,4.533292531967163,4.596429109573364,121.65444718767367,19.23581503486437,123.239747750931,3.1897763605946943,7,-20.828125,14.13845718947211,20.8671875,0.0625,13.578125,-13.578125,0.2494964163582705,True,True,True,1
17.06_11.06,189,27.876747521333332,26.421882218822933,1.0915155747858112,22.532810617437164,0.18725109100341797,5.708968639373779,1.8742260932922363,1.6869750022888184,1.8742260932922363,70.40152264258118,15.618718304536234,93.39003129410256,15.88875975823989,4,8.328125,5.703878960487267,8.65234375,0.1015625,4.87109375,-4.87109375,0.22950304046970016,True,True,True,1
17.06_11.06,190,34.34700231451304,33.81553605246596,3.9142418247343893,3.9142418247343893,0.042375802993774414,3.1568329334259033,10.012548208236694,9.97017240524292,10.012548208236694,110.08846451227176,20.994110273403887,208.29394307111227,6.800740902724366,8,-33.34375,25.65949313952056,33.40234375,3.90625,3.90625,3.90625,0.18743484088765328,True,True,True,1
17.06_11.06,191,35.80839773386407,34.37537286729593,0.2670001170411728,34.73673307897563,0.10423707962036133,3.530270576477051,2.4888498783111572,2.384612798690796,2.4888498783111572,108.48200882073823,27.22669872719205,106.02420366529829,93.94913495820057,4,25.0,17.098802551052913,25.63671875,0.03125,24.625,-24.625,0.37931832648573577,True,True,True,1
17.06_11.06,192,26.64520671744967,26.2734375,2.5001953048712013,23.28645207191633,0.0,2.7387049198150635,6.114539623260498,6.114539623260498,6.114539623260498,88.27658167151635,23.079131262015245,170.57657188378064,29.953501066092418,5,-25.0,15.807128926150822,26.171875,0.03125,21.6796875,21.6796875,0.19895350220002378,False,True,True,1
17.06_11.06,193,40.391350331978565,40.090992238798556,0.6157518904761885,43.21502223732688,0.33185505867004395,3.395050048828125,2.355775833129883,2.023920774459839,2.355775833129883,118.4163922192033,27.750643869374112,114.77510769286049,39.85341368192552,3,25.0,18.03174158404816,26.765625,0.140625,28.1953125,-28.1953125,0.39231034879705307,True,True,True,1
17.06_11.06,194,39.69735379179939,37.26133688640948,7.3153206365562,7.3153206365562,0.0,3.0500502586364746,,,,92.87203929598441,35.3959826900231,125.9386606319973,3.8771500795581333,1,-33.34375,43.57991157234469,33.37109375,6.671875,6.671875,6.671875,0.30376427714323806,False,False,False,1
17.06_11.06,195,16.358722546235892,8.540777789751132,0.2734375,18.39609360069754,0.0,2.775876760482788,0.27153873443603516,0.27153873443603516,0.27153873443603516,108.19308208277032,23.71106087663652,186.18614386704184,64.60595400775914,8,-4.171875,9.13840843348234,5.23046875,0.0390625,3.796875,3.796875,0.04401974098241198,True,True,True,1
17.06_11.06,196,42.85677455198886,40.16589819039786,1.7776828316659865,44.519230834129424,0.06319522857666016,3.340101718902588,2.2724416255950928,2.2092463970184326,2.2724416255950928,120.67921546741564,26.08430764282783,105.80562503305885,59.546451093129185,3,25.0,14.448286824176728,24.375,0.0,25.84375,-25.84375,0.4334537371492081,True,True,True,1
17.06_11.06,197,9.073224266493575,3.822656828792364,0.28683687110446593,13.289016714583457,0.0,1.3634283542633057,0.1453711986541748,0.1453711986541748,0.1453711986541748,67.77917947096928,14.944754905595895,94.61431277603822,22.251328985960043,4,0.0,4.291828935830671,1.150390625,0.03125,1.017578125,-1.017578125,0.02336105675146771,False,True,True,1
17.06_11.06,198,38.372227869959566,34.9676224404895,1.7584200339011724,32.353395536771544,0.0,2.5506465435028076,3.555309295654297,3.555309295654297,3.555309295654297,110.84756907829744,27.75593055321934,137.7631018353365,19.967385132630035,4,-29.171875,21.80794600079747,29.73828125,0.015625,23.00390625,23.00390625,0.29596639309191336,False,True,True,1
17.06_11.06,199,39.06730282974018,39.05852968104056,1.9347258365205133,38.16709062321394,0.0,6.163559198379517,5.1029040813446045,5.1029040813446045,5.1029040813446045,103.1284922311809,27.4460208879555,175.80432447783375,16.546289362619646,3,33.34375,22.754809620357335,35.640625,0.125,29.265625,-29.265625,0.27027348394768136,False,True,True,1
17.06_11.06,200,27.720627713603125,26.636278584338875,0.8884293109893437,25.468019364999247,0.02121567726135254,3.8125686645507812,4.7419753074646,4.720759630203247,4.7419753074646,80.89804506815396,24.1545037628644,148.50472519389183,15.7448274675349,3,-25.0,14.546071074116815,26.615234375,0.734375,20.58203125,20.58203125,0.2275201318658677,True,True,True,1
17.06_11.06,201,35.49926069322606,30.60396504362795,1.5000813780008737,26.64109036662823,0.0,0.12406730651855469,1.6695818901062012,1.6695818901062012,1.6695818901062012,68.40273848885036,18.99505319061058,167.04988697079955,18.85823983883799,9,25.0,8.867334303014601,25.203125,0.015625,18.92578125,-18.92578125,0.2918043173281441,True,True,True,1
17.06_11.06,202,25.51011337488358,24.71465891706707,1.0001220628628287,27.065515856714942,0.0,2.9689409732818604,1.8843109607696533,1.8843109607696533,1.8843109607696533,68.56317935861995,25.6973083056267,93.71095173163806,20.79504405785156,4,-25.0,13.90051820434647,24.91015625,0.015625,25.150390625,25.150390625,0.40336719516440395,True,True,True,1
17.06_11.06,203,44.266267706517105,44.654455555979816,1.2535106950082238,23.080748412164304,0.22870826721191406,2.950861930847168,6.313833951950073,6.085125684738159,6.313833951950073,102.02422729164299,19.041218150171048,190.72523468226936,6.9154389907072815,6,33.34375,20.35105743419269,36.18359375,0.0,23.046875,-23.046875,0.28500661518107134,False,True,True,1
17.06_11.06,204,10.31316581657428,12.030098996282264,0.5060667106469264,12.229956597588817,0.0,0.1671760082244873,2.197227954864502,2.197227954864502,2.197227954864502,73.8177893256111,18.297220614552383,72.77134573240086,15.264556818977665,4,8.328125,6.837873436211146,9.8671875,0.015625,9.4609375,-9.4609375,0.3538655815911323,False,True,True,1
17.06_11.06,205,35.28602523181318,33.97511210868702,0.125,18.669625910569955,0.20843982696533203,0.437640905380249,2.2517945766448975,2.0433547496795654,2.2517945766448975,53.03712483527715,19.286860481525736,77.81581734359077,4.489527658480524,3,-25.0,11.69649760358601,25.6328125,0.03125,15.765625,15.765625,0.5583574714602146,True,True,True,1
17.06_11.06,206,38.863261422311254,37.250838916727766,18.77500936251431,18.777297837082415,0.06235170364379883,0.25058627128601074,,,,79.93852232109282,24.889606168661132,48.25858142449674,1.2964090239066752,2,33.34375,27.536486803724365,32.5390625,14.84375,14.84375,-14.84375,0.8003533568904594,True,False,False,1
18.06_09.45,207,20.440104000775044,26.27528544088532,14.185650003282367,70.81084508216237,0.0,7.901965141296387,,,,273.67825824562533,43.07814104568861,430.8998234147034,7.71110958901855,9,12.5,24.80005405503506,14.53125,10.56640625,70.1875,-70.1875,0.027779298264820187,True,False,False,2
18.06_09.45,208,25.318191152265523,25.69040932619907,2.002988489888297,18.48522028921011,0.43790483474731445,3.7462048530578613,4.2245166301727295,3.786611795425415,4.2245166301727295,71.90130570134914,20.3297283874411,200.0857073972777,4.730824637751526,9,-16.671875,12.462019741464104,16.4453125,0.015625,17.484375,-17.484375,0.11369411255879332,True,True,False,2
18.06_09.45,209,37.66717943050687,35.00825795437414,1.1876027916037415,33.56423871812884,0.0,5.494504690170288,3.3571090698242188,3.3571090698242188,3.3571090698242188,92.55576079090334,19.914529127744473,114.671669957746,17.446893662614862,3,29.171875,13.031285304603324,29.4375,0.0,22.94140625,-22.94140625,0.40177000586447725,False,True,True,2
18.06_09.45,210,32.39751814767462,30.541983303980523,0.2795084971874737,30.280614068722354,0.020973920822143555,6.055423974990845,1.4213478565216064,1.400373935699463,1.4213478565216064,88.71162810777464,17.78209127175048,113.47669965625396,22.017713822551826,4,-25.0,8.050320112052196,25.2890625,0.125,20.5390625,20.5390625,0.3256166599272139,True,True,True,2
