,subject,filename,sequence,condition,day,adaptation_day,EG,RMSE_ele,SD_ele,RMSE_az,SD_az
0,sm,localization_sm_Ears Free_1_23.01_3,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,0,0,0.9034479934533438,10.482820032984128,3.625047595672588,5.027759308227238,1.4547806768337048
1,sm,localization_sm_Earmolds Week 1_1_23.01,"Trialsequence, trials 132, remaining 12, current condition 119",Earmolds Week 1,0,0,0.32998476229913876,22.182165632879624,9.211747116708096,6.513926798668887,2.9918958789730117
2,sm,localization_sm_Earmolds Week 1_2_24.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,1,1,0.5044457039399277,20.885914235590676,7.426519558459193,5.129525650653841,1.7668022480968453
3,sm,localization_sm_Earmolds Week 1_3_25.01,"Trialsequence, trials 132, remaining 34, current condition 97",Earmolds Week 1,2,2,0.4847166868782117,22.809231839462697,6.6690299325261115,5.975717414659227,1.996471423994184
4,sm,localization_sm_Earmolds Week 1_4_26.01_2,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,3,3,0.524883635712622,20.000726325561818,4.4710922612803445,4.304816390563689,2.174305352923635
5,sm,localization_sm_Earmolds Week 1_5_27.01,"Trialsequence, trials 132, remaining 34, current condition 97",Earmolds Week 1,4,4,0.7169403311363204,14.530529329434458,6.219579302286984,6.9814029888743985,2.616643326309438
6,sm,localization_sm_Earmolds Week 1_6_29.01,"Trialsequence, trials 132, remaining 30, current condition 101",Earmolds Week 1,5,5,0.700757785359464,19.218833006604896,6.75700968354252,3.5365706231635254,1.553031731040773
7,sm,localization_sm_Ears Free_2_29.01,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,5,1,1.1170180917210044,14.212223057675827,3.574095712629274,3.5952555015701213,1.1895748118320324
8,sm,localization_sm_Earmolds Week 2_1_29.01_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,5,0,0.5790463881324562,20.183892244896477,7.064259331888049,3.498380440855324,1.4482938636209053
9,sm,localization_sm_Earmolds Week 2_2_30.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,6,1,0.5953734038631121,20.507538503552052,8.026152395806935,3.9861837084553646,2.1652051323107377
10,sm,localization_sm_Earmolds Week 2_3_31.01,"Trialsequence, trials 132, remaining 52, current condition 79",Earmolds Week 2,7,2,0.7977182289836343,19.842863153205347,7.806299327042927,4.650128581069661,2.051413758820426
11,sm,localization_sm_Earmolds Week 2_4_01.02_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,8,3,0.757005451467302,19.006114278035415,6.355940164078072,3.2914539779052423,1.1056586681680576
12,sm,localization_sm_Earmolds Week 2_5_02.02_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,9,4,0.89402458060152,17.819965123390194,5.330533165986702,2.488798583578423,1.1104305993111283
13,sm,localization_sm_Earmolds Week 2_6_03.02,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,10,5,0.717059901626408,20.321335570777045,6.442887697188893,2.4664684325309736,1.106083618345201
14,sm,localization_sm_Earmolds Week 1_7_03.02,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,10,6,0.9437075917018783,14.609227341409943,5.142780436214956,2.4295594545375145,0.979224775182291
15,sm,localization_sm_Ears Free_3_03.02,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,10,2,0.9715113796161281,19.065313755099446,3.6478843330368944,2.7200596568095317,1.1822667211338467
16,sm,localization_sm_Earmolds Week 2_7_08.02_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,15,6,1.0081310379140906,15.665680549497944,7.029136799471396,4.280744139165108,1.352659897617126
17,pp,localization_pp_Ears Free_1_23.05,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,0,0,0.8103341538944178,13.54542120261731,7.309315877971728,6.248596330790789,1.9924169028057654
18,pp,localization_pp_Earmolds Week 1_1_23.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,0,0,0.22800818911658388,24.451010163999495,9.055401339451954,9.555891341339262,2.632313629220977
19,pp,localization_pp_Earmolds Week 1_2_24.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,1,1,0.4744684013237555,25.058756056744876,11.633948147883682,7.203362929863885,3.1182043388464122
20,pp,localization_pp_Earmolds Week 1_3_25.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,2,2,0.48827331104055044,21.468029199400455,10.103390709512832,9.431248353032029,3.536703468061999
21,pp,localization_pp_Earmolds Week 1_4_26.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,3,3,0.49040529625531687,24.493794601018003,10.650464259136358,6.134237147705973,3.4318259151820403
22,pp,localization_pp_Earmolds Week 1_5_27.05_nan,"Trialsequence, trials 132, remaining 132, current condition []",Earmolds Week 1,4,4,,,,,
23,pp,localization_pp_Earmolds Week 1_6_28.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,5,5,0.49394737688435447,20.835495721333704,9.047795178537106,7.9327638972529275,2.8353370702642384
24,pp,localization_pp_Ears Free_2_28.05,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,5,1,0.7107339193456702,15.496263330067668,6.485136041802821,7.6390200805912825,3.0049748236289857
25,pp,localization_pp_Earmolds Week 2_1_28.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,5,0,0.26562130619453056,25.08430430122763,8.037109189496086,7.585340440208662,3.239074375177673
26,pp,localization_pp_Earmolds Week 2_2_29.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,6,1,0.3403636889292133,26.169756410657758,10.07334265359729,5.820735055145671,3.2307250164832766
27,pp,localization_pp_Earmolds Week 2_3_30.05,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,7,2,0.5783597760520046,22.783817105889753,8.84901146004577,7.403359892687719,3.2605451569092723
28,pp,localization_pp_Earmolds Week 2_4_31.05_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,8,3,0.5152584478927981,21.885297143112215,9.230784154098053,5.8250357492839955,3.420714416848551
29,pp,localization_pp_Earmolds Week 2_5_01.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,9,4,0.5320440828337851,22.035240082764684,8.367598613291992,5.951026809542117,3.0017916624822703
30,pp,localization_pp_Earmolds Week 2_6_02.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,10,5,0.6521568018324674,19.115965389693518,7.643703157791117,5.7838982430842485,2.479708156156179
31,pp,localization_pp_Earmolds Week 1_7_02.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,10,6,0.4666046221183406,23.13109425173281,10.332663939893193,5.397946400512158,2.720856032218877
32,pp,localization_pp_Ears Free_3_02.06,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,10,2,0.7313903485188465,16.502333600572584,8.340395431100887,237.03723898303687,150.74577091961217
33,pp,localization_pp_Earmolds Week 2_7_07.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,15,6,0.7013005339039695,16.969597267115898,7.212056191162173,5.150169308056948,2.452677945244116
34,nn,localization_nn_ears_free_05.12_1,"Trialsequence, trials 135, remaining -1, current condition []",Ears Free,0,0,0.8291209472444323,8.184332208729382,3.545776623096451,2.920694843466097,1.1449062619833739
35,nn,localization_nn_earmolds_05.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,0,0,0.2017026890628868,21.47778942015023,3.5910023031831093,3.924982871647273,1.654423158724263
36,nn,localization_nn_earmolds_06.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,1,1,0.3674003719793425,18.6205537401062,4.393853512137505,6.345391494401813,2.256277709077576
37,nn,localization_nn_earmolds_07.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,2,2,0.44205131239146006,16.940579185500237,4.38748771870562,3.7902808441048585,1.7222725468674693
38,nn,localization_nn_earmolds_08.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,3,3,0.5166361304210293,15.98677077769065,3.8179824236340716,6.610161532383398,2.4918507503046796
39,nn,localization_nn_earmolds_09.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,4,4,0.4239836853439374,16.96925042364681,3.8179781148757512,3.8238914531863193,1.6063345433713077
40,nn,localization_nn_earmolds_10.12_1,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,5,5,0.5355990031928652,15.507408504614904,4.8493279753567595,3.4006764973046844,1.4674605507752994
41,nn,localization_nn_ears_free_10.12,"Trialsequence, trials 135, remaining -1, current condition []",Ears Free,5,1,0.9065940532932679,7.430016083362833,3.0501443718896755,3.387806450305252,1.2166712561521886
42,nn,localization_nn_earmolds_1_10.12_1,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 2,5,0,0.2799033995247549,19.61533167948822,4.101637857436616,4.021397742683656,1.8523949356146163
43,nn,localization_nn_earmolds_1_11.12_2,"Trialsequence, trials 135, remaining 59, current condition 75",Earmolds Week 2,6,1,0.2948861330287056,19.986345960626988,5.364627553223877,9.349181569731451,4.932715886081066
44,nn,localization_nn_earmolds_1_12.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,7,2,0.40254130766888463,19.11667674486701,5.339751057027455,5.5035321989630335,2.575482166103379
45,nn,localization_nn_earmolds_1_13.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,8,3,0.4245164786208732,17.88827896990628,4.744916955669032,2.793545929143477,1.2342136467039737
46,nn,localization_nn_earmolds_1_14.12_2,"Trialsequence, trials 135, remaining 18, current condition 116",Earmolds Week 2,9,4,0.4605289703037445,16.841992788590233,4.587468714091607,4.035113263196949,1.9005091642118104
47,nn,localization_nn_earmolds_1_15.12_1,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,10,5,0.5375259945801562,16.840575039679685,4.918168657123073,4.755553270879224,2.0068267098769685
48,nn,localization_nn_earmolds_15.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 1,10,6,0.5041431052260928,16.21338653415567,4.326765174343431,4.584552879404985,1.5203567010867
49,nn,localization_nn_ears_free_15.12,"Trialsequence, trials 135, remaining 0, current condition 134",Ears Free,10,2,0.860093565663447,7.721897738475804,2.68726954059425,5.838416822281641,2.0454304406407577
50,nn,localization_nn_earmolds_1_20.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,15,6,0.5033299515715904,17.57418645458957,5.410570868902924,2.898903705231615,1.1032336749220353
51,ma,localization_ma_ears_free_05.12_1,"Trialsequence, trials 135, remaining -1, current condition []",Ears Free,0,0,0.897468216358622,7.289496439829952,3.022104121782121,4.790475283791048,1.2606167094214116
52,ma,localization_ma_earmolds_05.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,0,0,0.30796638933685094,21.002861908690615,5.525415566694309,4.829228623348238,1.7291269910953133
53,ma,localization_ma_earmolds_06.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,1,1,0.5343399046884644,20.15451300494202,7.200178984997583,4.832387417675393,1.6754214279577266
54,ma,localization_ma_earmolds_07.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,2,2,0.5517537108963149,17.6372596698944,5.803483905871593,3.550275843843469,1.67896559659281
55,ma,localization_ma_earmolds_08.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,3,3,0.4649957334618271,19.187660117900776,7.169942460826437,4.604676065228489,2.009059239931565
56,ma,localization_ma_earmolds_09.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,4,4,0.7153115036186245,16.00319488763972,5.876946701421949,4.6829207755740665,1.9880674403660163
57,ma,localization_ma_earmolds_10.12,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 1,5,5,0.7787530797539487,18.572856566932476,8.216106993516375,3.941991728232081,1.6009501743179002
58,ma,localization_ma_ears_free_10.12,"Trialsequence, trials 135, remaining -1, current condition []",Ears Free,5,1,1.0734210443946224,8.67271934355496,3.2437331014413244,3.9965266295480357,1.6906142427480941
59,ma,localization_ma_earmolds_1_10.12_1,"Trialsequence, trials 135, remaining -1, current condition []",Earmolds Week 2,5,0,0.5687205007804765,18.38921733394182,6.602770138185274,4.522073004220048,1.5831422756763585
60,ma,localization_ma_earmolds_1_11.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,6,1,0.5800684387929735,19.82518772286792,8.193672846374088,4.120884216611248,2.066923283784934
61,ma,localization_ma_earmolds_1_12.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,7,2,0.5854894977622562,18.883404160930823,8.159661187294418,4.615062011714025,1.9810276298810285
62,ma,localization_ma_earmolds_1_13.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,8,3,0.6163345099465715,17.556477418955446,8.032034243290541,3.746452126900639,1.675722017610964
63,ma,localization_ma_earmolds_1_14.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,9,4,0.6853344338630637,16.728750851830455,6.036145048678041,4.632525521607747,1.8171429981117149
64,ma,localization_ma_earmolds_1_15.12_2,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,10,5,0.7201438574949899,15.899501743030704,8.191033390248897,5.265979769636844,2.291612409557422
65,ma,localization_ma_earmolds_15.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 1,10,6,0.783921985656023,18.014446369303084,6.726242448959713,6.450266057786518,2.762705819588613
66,ma,localization_ma_ears_free_15.12,"Trialsequence, trials 135, remaining 0, current condition 134",Ears Free,10,2,0.9132375450015069,7.375509217471961,4.436445976656521,6.323143363343551,3.4633234313895893
67,ma,localization_ma_earmolds_1_20.12,"Trialsequence, trials 135, remaining 0, current condition 134",Earmolds Week 2,15,6,0.7336147128184639,16.547897086335677,7.723102175671269,3.90920764636604,1.6432078293471901
68,lm,localization_lm_Ears Free_05.06_1,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,0,0,0.869180090158267,6.686900951589319,2.167967611218317,5.87874702064521,1.6629826324456936
69,lm,localization_lm_Earmolds Week 1_05.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,0,0,0.12939626980887517,25.541195763961365,4.2246272690889075,5.406751927045642,2.420471988127812
70,lm,localization_lm_Earmolds Week 1_06.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,1,1,0.5062639995714028,23.77419106427173,6.550970303195678,6.936858495182983,2.399510307674422
71,lm,localization_lm_Earmolds Week 1_07.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,2,2,0.6037793278535207,17.476861974407992,6.104229093739726,4.46577163352111,1.5246571395367814
72,lm,localization_lm_Earmolds Week 1_08.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,3,3,0.6762206840846274,17.723617826885203,5.950814465694207,4.589879402046417,1.5998038670442596
73,lm,localization_lm_Earmolds Week 1_09.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,4,4,0.6685036522746086,13.793657950795682,3.834186319337755,7.429850846224393,2.750085910598827
74,lm,localization_lm_Earmolds Week 1_10.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,5,5,0.8422845233614248,13.1292682365775,4.910218217892598,5.455037686091267,1.9642332369781554
75,lm,localization_lm_Ears Free_10.06,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,5,1,0.8047331696616278,8.062275988309219,2.187252796506936,5.988021371824144,1.4107919024695534
76,lm,localization_lm_Earmolds Week 1_15.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,10,6,0.6454860181079969,14.419145448145002,5.485850329810801,4.851106031564928,1.7212202008021646
77,lm,localization_lm_Ears Free_15.06_nan,"Trialsequence, trials 132, remaining 132, current condition []",Ears Free,10,2,,,,,
78,ll,localization_ll_Ears Free_1_27.06_1,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,0,0,0.8843757650295891,8.167307362177565,3.688799023580352,3.975617560736791,1.2148732986803141
79,ll,localization_ll_Earmolds Week 1_1_27.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,0,0,0.20135965795516966,21.887028709983145,3.1950842853456085,3.1503349986302402,1.1382971727453173
80,ll,localization_ll_Earmolds Week 1_2_28.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,1,1,0.6545806574866174,19.346473613853938,8.208324566182544,5.093190349463737,2.254579056710487
81,ll,localization_ll_Earmolds Week 1_3_29.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,2,2,0.7646275430202485,14.20066127351432,7.285898459925354,3.771897207704448,1.669997891052156
82,ll,localization_ll_Earmolds Week 1_4_30.06,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,3,3,0.7543393061833249,15.696240039017948,7.385343105350892,6.378323964481239,2.561817861741271
83,ll,localization_ll_Earmolds Week 1_5_01.07,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,4,4,0.7913696556920805,14.640925340565847,6.127701336955482,3.889248690527228,1.8614351462261816
84,ll,localization_ll_Earmolds Week 1_6_02.07,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,5,5,0.7883267366047725,13.1964375547256,5.0717504285906445,5.844879993017979,2.66081818509624
85,ll,localization_ll_Ears Free_2_02.07,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,5,1,1.0703152809646392,7.828942939936301,3.300683511895954,4.991352827892941,1.1966180281202339
86,ll,localization_ll_Earmolds Week 2_02.07_2,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,5,0,0.16038161232173445,32.508758589861564,5.123546434861153,4.071323323862559,2.0930505803851265
87,ll,localization_ll_Earmolds Week 2_03.07,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,6,1,0.460035161180132,28.30409754970951,12.079544579249914,4.119886817088775,2.0648000059860254
88,ll,localization_ll_Earmolds Week 2_04.07_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,7,2,0.36696917134788304,27.971028013869397,9.710678880650176,4.306970156909394,1.728708808384568
89,ll,localization_ll_Earmolds Week 2_05.07_1,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,8,3,0.5746841352913116,23.542815147909856,10.287765899478083,3.9206153794342753,1.8384282747670708
90,ll,localization_ll_Earmolds Week 2_06.07,"Trialsequence, trials 88, remaining 0, current condition 87",Earmolds Week 2,9,4,0.6137001236041386,25.016443099867715,10.480563489957289,4.027261638634813,2.0109232640627654
91,ll,localization_ll_Earmolds Week 2_07.07,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,10,5,0.7257392950538132,19.561569317416648,9.913668457725395,4.503911121687352,2.1346265952960692
92,ll,localization_ll_Earmolds Week 1_7_07.07,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,10,6,0.6246148008187611,14.786224397781362,5.463497180837092,3.8496323111581408,1.5542639339623372
93,ll,localization_ll_Ears Free_3_07.07,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,10,2,1.0073676538599863,11.09095369033538,3.0235580853674207,3.085971482273737,1.4206082401078108
94,ll,localization_ll_Earmolds Week 2_12.07,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 2,15,6,0.6550845498210853,22.16464500153076,7.893682873247621,3.022540371606644,1.4652511707482745
95,lk,localization_lk_Ears Free_17.01_1,"Trialsequence, trials 132, remaining 0, current condition 131",Ears Free,0,0,0.9971469999818185,8.898750104480534,4.217922608408079,5.077136369422029,1.549981371165282
96,lk,localization_lk_Earmolds Week 1_17.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,0,0,0.19397650694251056,35.95541996509732,4.532251913063549,5.877896662835017,1.9434423509107965
97,lk,localization_lk_Earmolds Week 1_18.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,1,1,0.24578476090364984,31.30995317410092,4.317479188405688,4.000276277676521,1.5213535904253865
98,lk,localization_lk_Earmolds Week 1_19.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,2,2,0.31233658737809294,28.266574061553815,4.471071161164444,4.879662819475511,1.6282531606350583
99,lk,localization_lk_Earmolds Week 1_20.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,3,3,0.4919216561167605,24.11841069501287,4.297977987049774,6.038307307880406,1.9345293800723011
100,lk,localization_lk_Earmolds Week 1_21.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,4,4,0.731393818206257,18.592070498943965,6.511598780604311,5.678855956412712,1.935874344163099
101,lk,localization_lk_Earmolds Week 1_22.01,"Trialsequence, trials 132, remaining 0, current condition 131",Earmolds Week 1,5,5,0.7257154584361446,18.71140123423565,5.521358367561172,6.545883568052146,1.254306543472662
102,lk,localization_lk_Ears Free_22.01_nan,"Trialsequence, trials 132, remaining 132, current condition []",Ears Free,5,1,,,,,
